class_size,instance,rep,solver,resolution_time,result_type,formed_teams,team_scores,score,score_type,name,group_size
20,1,1,SCIP,23.20559287071228,optimal,"[{328, 336, 77}, {363, 100, 239}, {281, 219, 293}, {268, 317, 342}, {345, 309, 295}, {256, 195, 227, 104, 300}]","[0.375, 0.625, 0.75, 0.75, 0.625, 1.0]",4.125,belbin,belbin-Student_num-20-instance-1-rep1-SCIP,3-5
20,1,2,SCIP,22.118415355682373,optimal,"[{328, 336, 77}, {363, 100, 239}, {281, 219, 293}, {268, 317, 342}, {345, 309, 295}, {256, 195, 227, 104, 300}]","[0.375, 0.625, 0.75, 0.75, 0.625, 1.0]",4.125,belbin,belbin-Student_num-20-instance-1-rep2-SCIP,3-5
20,1,3,SCIP,21.907599210739136,optimal,"[{328, 336, 77}, {363, 100, 239}, {281, 219, 293}, {268, 317, 342}, {345, 309, 295}, {256, 195, 227, 104, 300}]","[0.375, 0.625, 0.75, 0.75, 0.625, 1.0]",4.125,belbin,belbin-Student_num-20-instance-1-rep3-SCIP,3-5
20,1,4,SCIP,21.93770432472229,optimal,"[{328, 336, 77}, {363, 100, 239}, {281, 219, 293}, {268, 317, 342}, {345, 309, 295}, {256, 195, 227, 104, 300}]","[0.375, 0.625, 0.75, 0.75, 0.625, 1.0]",4.125,belbin,belbin-Student_num-20-instance-1-rep4-SCIP,3-5
20,1,5,SCIP,22.104961156845093,optimal,"[{328, 336, 77}, {363, 100, 239}, {281, 219, 293}, {268, 317, 342}, {345, 309, 295}, {256, 195, 227, 104, 300}]","[0.375, 0.625, 0.75, 0.75, 0.625, 1.0]",4.125,belbin,belbin-Student_num-20-instance-1-rep5-SCIP,3-5
20,2,1,SCIP,21.66846942901612,optimal,"[{88, 194, 371}, {347, 295, 127}, {208, 137, 216}, {152, 201, 325}, {336, 297, 317}, {258, 204, 178, 379, 95}]","[0.625, 0.625, 0.875, 0.75, 1.0, 1.0]",4.875,belbin,belbin-Student_num-20-instance-2-rep1-SCIP,3-5
20,2,2,SCIP,21.91319894790649,optimal,"[{88, 194, 371}, {347, 295, 127}, {208, 137, 216}, {152, 201, 325}, {336, 297, 317}, {258, 204, 178, 379, 95}]","[0.625, 0.625, 0.875, 0.75, 1.0, 1.0]",4.875,belbin,belbin-Student_num-20-instance-2-rep2-SCIP,3-5
20,2,3,SCIP,22.077983379364014,optimal,"[{88, 194, 371}, {347, 295, 127}, {208, 137, 216}, {152, 201, 325}, {336, 297, 317}, {258, 204, 178, 379, 95}]","[0.625, 0.625, 0.875, 0.75, 1.0, 1.0]",4.875,belbin,belbin-Student_num-20-instance-2-rep3-SCIP,3-5
20,2,4,SCIP,21.92426443099976,optimal,"[{88, 194, 371}, {347, 295, 127}, {208, 137, 216}, {152, 201, 325}, {336, 297, 317}, {258, 204, 178, 379, 95}]","[0.625, 0.625, 0.875, 0.75, 1.0, 1.0]",4.875,belbin,belbin-Student_num-20-instance-2-rep4-SCIP,3-5
20,2,5,SCIP,23.14452886581421,optimal,"[{88, 194, 371}, {347, 295, 127}, {208, 137, 216}, {152, 201, 325}, {336, 297, 317}, {258, 204, 178, 379, 95}]","[0.625, 0.625, 0.875, 0.75, 1.0, 1.0]",4.875,belbin,belbin-Student_num-20-instance-2-rep5-SCIP,3-5
20,3,1,SCIP,17.926281452178955,optimal,"[{188, 118, 319}, {172, 212, 140}, {323, 195, 311}, {216, 203, 197}, {264, 285, 295}, {329, 314, 342, 248, 90}]","[1.0, 0.625, 1.0, 0.875, 0.625, 1.0]",5.124999999999999,belbin,belbin-Student_num-20-instance-3-rep1-SCIP,3-5
20,3,2,SCIP,18.001976490020752,optimal,"[{188, 118, 319}, {172, 212, 140}, {323, 195, 311}, {216, 203, 197}, {264, 285, 295}, {329, 314, 342, 248, 90}]","[1.0, 0.625, 1.0, 0.875, 0.625, 1.0]",5.124999999999999,belbin,belbin-Student_num-20-instance-3-rep2-SCIP,3-5
20,3,3,SCIP,17.87669014930725,optimal,"[{188, 118, 319}, {172, 212, 140}, {323, 195, 311}, {216, 203, 197}, {264, 285, 295}, {329, 314, 342, 248, 90}]","[1.0, 0.625, 1.0, 0.875, 0.625, 1.0]",5.124999999999999,belbin,belbin-Student_num-20-instance-3-rep3-SCIP,3-5
20,3,4,SCIP,17.70172643661499,optimal,"[{188, 118, 319}, {172, 212, 140}, {323, 195, 311}, {216, 203, 197}, {264, 285, 295}, {329, 314, 342, 248, 90}]","[1.0, 0.625, 1.0, 0.875, 0.625, 1.0]",5.124999999999999,belbin,belbin-Student_num-20-instance-3-rep4-SCIP,3-5
20,3,5,SCIP,18.08955407142639,optimal,"[{188, 118, 319}, {172, 212, 140}, {323, 195, 311}, {216, 203, 197}, {264, 285, 295}, {329, 314, 342, 248, 90}]","[1.0, 0.625, 1.0, 0.875, 0.625, 1.0]",5.124999999999999,belbin,belbin-Student_num-20-instance-3-rep5-SCIP,3-5
20,4,1,SCIP,27.275490760803223,optimal,"[{121, 362, 198}, {356, 125, 149}, {293, 163, 277}, {304, 258, 229}, {312, 355, 180, 252}, {203, 380, 351, 343}]","[0.75, 1.0, 1.0, 1.0, 0.75, 0.625]",5.125,belbin,belbin-Student_num-20-instance-4-rep1-SCIP,3-5
20,4,2,SCIP,27.411521911621094,optimal,"[{121, 362, 198}, {356, 125, 149}, {293, 163, 277}, {304, 258, 229}, {312, 355, 180, 252}, {203, 380, 351, 343}]","[0.75, 1.0, 1.0, 1.0, 0.75, 0.625]",5.125,belbin,belbin-Student_num-20-instance-4-rep2-SCIP,3-5
20,4,3,SCIP,27.31616997718811,optimal,"[{121, 362, 198}, {356, 125, 149}, {293, 163, 277}, {304, 258, 229}, {312, 355, 180, 252}, {203, 380, 351, 343}]","[0.75, 1.0, 1.0, 1.0, 0.75, 0.625]",5.125,belbin,belbin-Student_num-20-instance-4-rep3-SCIP,3-5
20,4,4,SCIP,27.215936422348022,optimal,"[{121, 362, 198}, {356, 125, 149}, {293, 163, 277}, {304, 258, 229}, {312, 355, 180, 252}, {203, 380, 351, 343}]","[0.75, 1.0, 1.0, 1.0, 0.75, 0.625]",5.125,belbin,belbin-Student_num-20-instance-4-rep4-SCIP,3-5
20,4,5,SCIP,26.95615243911743,optimal,"[{121, 362, 198}, {356, 125, 149}, {293, 163, 277}, {304, 258, 229}, {312, 355, 180, 252}, {203, 380, 351, 343}]","[0.75, 1.0, 1.0, 1.0, 0.75, 0.625]",5.125,belbin,belbin-Student_num-20-instance-4-rep5-SCIP,3-5
20,5,1,SCIP,23.03349280357361,optimal,"[{88, 162, 206}, {362, 379, 142}, {351, 190, 151}, {184, 306, 253}, {345, 316, 231}, {292, 74, 171, 270, 280}]","[0.875, 0.5, 0.875, 1.0, 0.625, 1.0]",4.874999999999999,belbin,belbin-Student_num-20-instance-5-rep1-SCIP,3-5
20,5,2,SCIP,22.945131540298465,optimal,"[{88, 162, 206}, {362, 379, 142}, {351, 190, 151}, {184, 306, 253}, {345, 316, 231}, {292, 74, 171, 270, 280}]","[0.875, 0.5, 0.875, 1.0, 0.625, 1.0]",4.874999999999999,belbin,belbin-Student_num-20-instance-5-rep2-SCIP,3-5
20,5,3,SCIP,23.04050755500793,optimal,"[{88, 162, 206}, {362, 379, 142}, {351, 190, 151}, {184, 306, 253}, {345, 316, 231}, {292, 74, 171, 270, 280}]","[0.875, 0.5, 0.875, 1.0, 0.625, 1.0]",4.874999999999999,belbin,belbin-Student_num-20-instance-5-rep3-SCIP,3-5
20,5,4,SCIP,23.105011224746704,optimal,"[{88, 162, 206}, {362, 379, 142}, {351, 190, 151}, {184, 306, 253}, {345, 316, 231}, {292, 74, 171, 270, 280}]","[0.875, 0.5, 0.875, 1.0, 0.625, 1.0]",4.874999999999999,belbin,belbin-Student_num-20-instance-5-rep4-SCIP,3-5
20,5,5,SCIP,22.89911413192749,optimal,"[{88, 162, 206}, {362, 379, 142}, {351, 190, 151}, {184, 306, 253}, {345, 316, 231}, {292, 74, 171, 270, 280}]","[0.875, 0.5, 0.875, 1.0, 0.625, 1.0]",4.874999999999999,belbin,belbin-Student_num-20-instance-5-rep5-SCIP,3-5
20,6,1,SCIP,16.71019697189331,optimal,"[{99, 179, 327}, {354, 252, 125}, {154, 203, 382}, {212, 358, 247}, {164, 132, 165, 294}, {184, 240, 178, 303}]","[0.625, 1.0, 0.875, 0.625, 0.875, 1.0]",5.0,belbin,belbin-Student_num-20-instance-6-rep1-SCIP,3-5
20,6,2,SCIP,16.60968852043152,optimal,"[{99, 179, 327}, {354, 252, 125}, {154, 203, 382}, {212, 358, 247}, {164, 132, 165, 294}, {184, 240, 178, 303}]","[0.625, 1.0, 0.875, 0.625, 0.875, 1.0]",5.0,belbin,belbin-Student_num-20-instance-6-rep2-SCIP,3-5
20,6,3,SCIP,16.45663356781006,optimal,"[{99, 179, 327}, {354, 252, 125}, {154, 203, 382}, {212, 358, 247}, {164, 132, 165, 294}, {184, 240, 178, 303}]","[0.625, 1.0, 0.875, 0.625, 0.875, 1.0]",5.0,belbin,belbin-Student_num-20-instance-6-rep3-SCIP,3-5
20,6,4,SCIP,16.60887122154236,optimal,"[{99, 179, 327}, {354, 252, 125}, {154, 203, 382}, {212, 358, 247}, {164, 132, 165, 294}, {184, 240, 178, 303}]","[0.625, 1.0, 0.875, 0.625, 0.875, 1.0]",5.0,belbin,belbin-Student_num-20-instance-6-rep4-SCIP,3-5
20,6,5,SCIP,16.918524026870728,optimal,"[{99, 179, 327}, {354, 252, 125}, {154, 203, 382}, {212, 358, 247}, {164, 132, 165, 294}, {184, 240, 178, 303}]","[0.625, 1.0, 0.875, 0.625, 0.875, 1.0]",5.0,belbin,belbin-Student_num-20-instance-6-rep5-SCIP,3-5
20,7,1,SCIP,8.332678079605103,optimal,"[{216, 317, 126}, {161, 319, 175}, {277, 351, 183}, {184, 249, 222}, {80, 82, 307, 298}, {272, 362, 381, 335}]","[1.0, 0.875, 0.875, 0.625, 1.0, 0.5]",4.875,belbin,belbin-Student_num-20-instance-7-rep1-SCIP,3-5
20,7,2,SCIP,8.482122659683228,optimal,"[{216, 317, 126}, {161, 319, 175}, {277, 351, 183}, {184, 249, 222}, {80, 82, 307, 298}, {272, 362, 381, 335}]","[1.0, 0.875, 0.875, 0.625, 1.0, 0.5]",4.875,belbin,belbin-Student_num-20-instance-7-rep2-SCIP,3-5
20,7,3,SCIP,8.23901653289795,optimal,"[{216, 317, 126}, {161, 319, 175}, {277, 351, 183}, {184, 249, 222}, {80, 82, 307, 298}, {272, 362, 381, 335}]","[1.0, 0.875, 0.875, 0.625, 1.0, 0.5]",4.875,belbin,belbin-Student_num-20-instance-7-rep3-SCIP,3-5
20,7,4,SCIP,8.557937622070312,optimal,"[{216, 317, 126}, {161, 319, 175}, {277, 351, 183}, {184, 249, 222}, {80, 82, 307, 298}, {272, 362, 381, 335}]","[1.0, 0.875, 0.875, 0.625, 1.0, 0.5]",4.875,belbin,belbin-Student_num-20-instance-7-rep4-SCIP,3-5
20,7,5,SCIP,8.046832084655762,optimal,"[{216, 317, 126}, {161, 319, 175}, {277, 351, 183}, {184, 249, 222}, {80, 82, 307, 298}, {272, 362, 381, 335}]","[1.0, 0.875, 0.875, 0.625, 1.0, 0.5]",4.875,belbin,belbin-Student_num-20-instance-7-rep5-SCIP,3-5
20,8,1,SCIP,8.55110788345337,optimal,"[{122, 164, 78}, {130, 190, 119}, {169, 292, 383}, {179, 350, 287}, {213, 181, 231}, {251, 244, 282, 315, 381}]","[1.0, 0.875, 0.875, 0.875, 0.625, 0.625]",4.875,belbin,belbin-Student_num-20-instance-8-rep1-SCIP,3-5
20,8,2,SCIP,8.451775789260864,optimal,"[{122, 164, 78}, {130, 190, 119}, {169, 292, 383}, {179, 350, 287}, {213, 181, 231}, {251, 244, 282, 315, 381}]","[1.0, 0.875, 0.875, 0.875, 0.625, 0.625]",4.875,belbin,belbin-Student_num-20-instance-8-rep2-SCIP,3-5
20,8,3,SCIP,8.484007358551025,optimal,"[{122, 164, 78}, {130, 190, 119}, {169, 292, 383}, {179, 350, 287}, {213, 181, 231}, {251, 244, 282, 315, 381}]","[1.0, 0.875, 0.875, 0.875, 0.625, 0.625]",4.875,belbin,belbin-Student_num-20-instance-8-rep3-SCIP,3-5
20,8,4,SCIP,8.419232845306396,optimal,"[{122, 164, 78}, {130, 190, 119}, {169, 292, 383}, {179, 350, 287}, {213, 181, 231}, {251, 244, 282, 315, 381}]","[1.0, 0.875, 0.875, 0.875, 0.625, 0.625]",4.875,belbin,belbin-Student_num-20-instance-8-rep4-SCIP,3-5
20,8,5,SCIP,8.301599740982056,optimal,"[{122, 164, 78}, {130, 190, 119}, {169, 292, 383}, {179, 350, 287}, {213, 181, 231}, {251, 244, 282, 315, 381}]","[1.0, 0.875, 0.875, 0.875, 0.625, 0.625]",4.875,belbin,belbin-Student_num-20-instance-8-rep5-SCIP,3-5
20,9,1,SCIP,7.3791069984436035,optimal,"[{97, 292, 375}, {104, 137, 187}, {108, 260, 230}, {121, 227, 142}, {188, 347, 132}, {364, 336, 181, 314, 284}]","[1.0, 0.75, 0.75, 0.75, 0.625, 0.5]",4.375,belbin,belbin-Student_num-20-instance-9-rep1-SCIP,3-5
20,9,2,SCIP,7.339294195175171,optimal,"[{97, 292, 375}, {104, 137, 187}, {108, 260, 230}, {121, 227, 142}, {188, 347, 132}, {364, 336, 181, 314, 284}]","[1.0, 0.75, 0.75, 0.75, 0.625, 0.5]",4.375,belbin,belbin-Student_num-20-instance-9-rep2-SCIP,3-5
20,9,3,SCIP,7.526800632476807,optimal,"[{97, 292, 375}, {104, 137, 187}, {108, 260, 230}, {121, 227, 142}, {188, 347, 132}, {364, 336, 181, 314, 284}]","[1.0, 0.75, 0.75, 0.75, 0.625, 0.5]",4.375,belbin,belbin-Student_num-20-instance-9-rep3-SCIP,3-5
20,9,4,SCIP,7.380111217498779,optimal,"[{97, 292, 375}, {104, 137, 187}, {108, 260, 230}, {121, 227, 142}, {188, 347, 132}, {364, 336, 181, 314, 284}]","[1.0, 0.75, 0.75, 0.75, 0.625, 0.5]",4.375,belbin,belbin-Student_num-20-instance-9-rep4-SCIP,3-5
20,9,5,SCIP,7.572627305984497,optimal,"[{97, 292, 375}, {104, 137, 187}, {108, 260, 230}, {121, 227, 142}, {188, 347, 132}, {364, 336, 181, 314, 284}]","[1.0, 0.75, 0.75, 0.75, 0.625, 0.5]",4.375,belbin,belbin-Student_num-20-instance-9-rep5-SCIP,3-5
20,10,1,SCIP,20.741984128952023,optimal,"[{242, 327, 119}, {144, 264, 375}, {348, 150, 207}, {291, 358, 239}, {346, 333, 309}, {359, 266, 240, 90, 91}]","[0.375, 0.875, 0.75, 0.625, 0.625, 1.0]",4.249999999999999,belbin,belbin-Student_num-20-instance-10-rep1-SCIP,3-5
20,10,2,SCIP,20.895049571990967,optimal,"[{242, 327, 119}, {144, 264, 375}, {348, 150, 207}, {291, 358, 239}, {346, 333, 309}, {359, 266, 240, 90, 91}]","[0.375, 0.875, 0.75, 0.625, 0.625, 1.0]",4.249999999999999,belbin,belbin-Student_num-20-instance-10-rep2-SCIP,3-5
20,10,3,SCIP,20.93109130859375,optimal,"[{242, 327, 119}, {144, 264, 375}, {348, 150, 207}, {291, 358, 239}, {346, 333, 309}, {359, 266, 240, 90, 91}]","[0.375, 0.875, 0.75, 0.625, 0.625, 1.0]",4.249999999999999,belbin,belbin-Student_num-20-instance-10-rep3-SCIP,3-5
20,10,4,SCIP,20.58628749847412,optimal,"[{242, 327, 119}, {144, 264, 375}, {348, 150, 207}, {291, 358, 239}, {346, 333, 309}, {359, 266, 240, 90, 91}]","[0.375, 0.875, 0.75, 0.625, 0.625, 1.0]",4.249999999999999,belbin,belbin-Student_num-20-instance-10-rep4-SCIP,3-5
20,10,5,SCIP,20.995539903640747,optimal,"[{242, 327, 119}, {144, 264, 375}, {348, 150, 207}, {291, 358, 239}, {346, 333, 309}, {359, 266, 240, 90, 91}]","[0.375, 0.875, 0.75, 0.625, 0.625, 1.0]",4.249999999999999,belbin,belbin-Student_num-20-instance-10-rep5-SCIP,3-5
20,11,1,SCIP,17.39618730545044,optimal,"[{371, 93, 87}, {225, 102, 239}, {104, 256, 268}, {114, 315, 279}, {289, 373, 369}, {258, 231, 329, 80, 242}]","[0.625, 0.875, 0.625, 0.5, 1.0, 1.0]",4.624999999999999,belbin,belbin-Student_num-20-instance-11-rep1-SCIP,3-5
20,11,2,SCIP,17.396785974502563,optimal,"[{371, 93, 87}, {225, 102, 239}, {104, 256, 268}, {114, 315, 279}, {289, 373, 369}, {258, 231, 329, 80, 242}]","[0.625, 0.875, 0.625, 0.5, 1.0, 1.0]",4.624999999999999,belbin,belbin-Student_num-20-instance-11-rep2-SCIP,3-5
20,11,3,SCIP,17.28315567970276,optimal,"[{371, 93, 87}, {225, 102, 239}, {104, 256, 268}, {114, 315, 279}, {289, 373, 369}, {258, 231, 329, 80, 242}]","[0.625, 0.875, 0.625, 0.5, 1.0, 1.0]",4.624999999999999,belbin,belbin-Student_num-20-instance-11-rep3-SCIP,3-5
20,11,4,SCIP,17.537797212600708,optimal,"[{371, 93, 87}, {225, 102, 239}, {104, 256, 268}, {114, 315, 279}, {289, 373, 369}, {258, 231, 329, 80, 242}]","[0.625, 0.875, 0.625, 0.5, 1.0, 1.0]",4.624999999999999,belbin,belbin-Student_num-20-instance-11-rep4-SCIP,3-5
20,11,5,SCIP,17.351360082626343,optimal,"[{371, 93, 87}, {225, 102, 239}, {104, 256, 268}, {114, 315, 279}, {289, 373, 369}, {258, 231, 329, 80, 242}]","[0.625, 0.875, 0.625, 0.5, 1.0, 1.0]",4.624999999999999,belbin,belbin-Student_num-20-instance-11-rep5-SCIP,3-5
20,12,1,SCIP,25.91238903999329,optimal,"[{150, 133, 94}, {138, 261, 183}, {306, 164, 293}, {232, 197, 271}, {344, 82, 346, 301}, {258, 116, 190, 174}]","[0.625, 1.0, 1.0, 0.625, 0.875, 0.875]",5.0,belbin,belbin-Student_num-20-instance-12-rep1-SCIP,3-5
20,12,2,SCIP,25.8084363937378,optimal,"[{150, 133, 94}, {138, 261, 183}, {306, 164, 293}, {232, 197, 271}, {344, 82, 346, 301}, {258, 116, 190, 174}]","[0.625, 1.0, 1.0, 0.625, 0.875, 0.875]",5.0,belbin,belbin-Student_num-20-instance-12-rep2-SCIP,3-5
20,12,3,SCIP,25.877161979675293,optimal,"[{150, 133, 94}, {138, 261, 183}, {306, 164, 293}, {232, 197, 271}, {344, 82, 346, 301}, {258, 116, 190, 174}]","[0.625, 1.0, 1.0, 0.625, 0.875, 0.875]",5.0,belbin,belbin-Student_num-20-instance-12-rep3-SCIP,3-5
20,12,4,SCIP,26.002026081085205,optimal,"[{150, 133, 94}, {138, 261, 183}, {306, 164, 293}, {232, 197, 271}, {344, 82, 346, 301}, {258, 116, 190, 174}]","[0.625, 1.0, 1.0, 0.625, 0.875, 0.875]",5.0,belbin,belbin-Student_num-20-instance-12-rep4-SCIP,3-5
20,12,5,SCIP,25.89929461479187,optimal,"[{150, 133, 94}, {138, 261, 183}, {306, 164, 293}, {232, 197, 271}, {344, 82, 346, 301}, {258, 116, 190, 174}]","[0.625, 1.0, 1.0, 0.625, 0.875, 0.875]",5.0,belbin,belbin-Student_num-20-instance-12-rep5-SCIP,3-5
20,13,1,SCIP,19.10824704170227,optimal,"[{80, 289, 300}, {337, 305, 151}, {346, 195, 365}, {233, 349, 369}, {320, 179, 316, 118}, {216, 302, 182, 334}]","[0.625, 0.875, 0.75, 0.875, 1.0, 1.0]",5.124999999999999,belbin,belbin-Student_num-20-instance-13-rep1-SCIP,3-5
20,13,2,SCIP,19.23934960365296,optimal,"[{80, 289, 300}, {337, 305, 151}, {346, 195, 365}, {233, 349, 369}, {320, 179, 316, 118}, {216, 302, 182, 334}]","[0.625, 0.875, 0.75, 0.875, 1.0, 1.0]",5.124999999999999,belbin,belbin-Student_num-20-instance-13-rep2-SCIP,3-5
20,13,3,SCIP,19.210742950439453,optimal,"[{80, 289, 300}, {337, 305, 151}, {346, 195, 365}, {233, 349, 369}, {320, 179, 316, 118}, {216, 302, 182, 334}]","[0.625, 0.875, 0.75, 0.875, 1.0, 1.0]",5.124999999999999,belbin,belbin-Student_num-20-instance-13-rep3-SCIP,3-5
20,13,4,SCIP,19.00063157081604,optimal,"[{80, 289, 300}, {337, 305, 151}, {346, 195, 365}, {233, 349, 369}, {320, 179, 316, 118}, {216, 302, 182, 334}]","[0.625, 0.875, 0.75, 0.875, 1.0, 1.0]",5.124999999999999,belbin,belbin-Student_num-20-instance-13-rep4-SCIP,3-5
20,13,5,SCIP,19.25572299957276,optimal,"[{80, 289, 300}, {337, 305, 151}, {346, 195, 365}, {233, 349, 369}, {320, 179, 316, 118}, {216, 302, 182, 334}]","[0.625, 0.875, 0.75, 0.875, 1.0, 1.0]",5.124999999999999,belbin,belbin-Student_num-20-instance-13-rep5-SCIP,3-5
20,14,1,SCIP,19.6793110370636,optimal,"[{126, 314, 118}, {184, 125, 359}, {138, 299, 244}, {249, 203, 350}, {80, 170, 357, 199}, {112, 202, 128, 279}]","[0.875, 1.0, 1.0, 0.875, 0.75, 0.5]",5.0,belbin,belbin-Student_num-20-instance-14-rep1-SCIP,3-5
20,14,2,SCIP,19.82562375068665,optimal,"[{126, 314, 118}, {184, 125, 359}, {138, 299, 244}, {249, 203, 350}, {80, 170, 357, 199}, {112, 202, 128, 279}]","[0.875, 1.0, 1.0, 0.875, 0.75, 0.5]",5.0,belbin,belbin-Student_num-20-instance-14-rep2-SCIP,3-5
20,14,3,SCIP,19.8842031955719,optimal,"[{126, 314, 118}, {184, 125, 359}, {138, 299, 244}, {249, 203, 350}, {80, 170, 357, 199}, {112, 202, 128, 279}]","[0.875, 1.0, 1.0, 0.875, 0.75, 0.5]",5.0,belbin,belbin-Student_num-20-instance-14-rep3-SCIP,3-5
20,14,4,SCIP,19.98616194725037,optimal,"[{126, 314, 118}, {184, 125, 359}, {138, 299, 244}, {249, 203, 350}, {80, 170, 357, 199}, {112, 202, 128, 279}]","[0.875, 1.0, 1.0, 0.875, 0.75, 0.5]",5.0,belbin,belbin-Student_num-20-instance-14-rep4-SCIP,3-5
20,14,5,SCIP,19.804850339889526,optimal,"[{126, 314, 118}, {184, 125, 359}, {138, 299, 244}, {249, 203, 350}, {80, 170, 357, 199}, {112, 202, 128, 279}]","[0.875, 1.0, 1.0, 0.875, 0.75, 0.5]",5.0,belbin,belbin-Student_num-20-instance-14-rep5-SCIP,3-5
20,15,1,SCIP,35.63921761512756,optimal,"[{82, 126, 95}, {121, 283, 318}, {128, 198, 335}, {344, 221, 166}, {290, 254, 319}, {236, 78, 176, 117, 379}]","[0.875, 0.75, 0.75, 1.0, 0.875, 1.0]",5.249999999999999,belbin,belbin-Student_num-20-instance-15-rep1-SCIP,3-5
20,15,2,SCIP,35.33245062828064,optimal,"[{82, 126, 95}, {121, 283, 318}, {128, 198, 335}, {344, 221, 166}, {290, 254, 319}, {236, 78, 176, 117, 379}]","[0.875, 0.75, 0.75, 1.0, 0.875, 1.0]",5.249999999999999,belbin,belbin-Student_num-20-instance-15-rep2-SCIP,3-5
20,15,3,SCIP,35.67689609527588,optimal,"[{82, 126, 95}, {121, 283, 318}, {128, 198, 335}, {344, 221, 166}, {290, 254, 319}, {236, 78, 176, 117, 379}]","[0.875, 0.75, 0.75, 1.0, 0.875, 1.0]",5.249999999999999,belbin,belbin-Student_num-20-instance-15-rep3-SCIP,3-5
20,15,4,SCIP,35.705204486846924,optimal,"[{82, 126, 95}, {121, 283, 318}, {128, 198, 335}, {344, 221, 166}, {290, 254, 319}, {236, 78, 176, 117, 379}]","[0.875, 0.75, 0.75, 1.0, 0.875, 1.0]",5.249999999999999,belbin,belbin-Student_num-20-instance-15-rep4-SCIP,3-5
20,15,5,SCIP,35.322620153427124,optimal,"[{82, 126, 95}, {121, 283, 318}, {128, 198, 335}, {344, 221, 166}, {290, 254, 319}, {236, 78, 176, 117, 379}]","[0.875, 0.75, 0.75, 1.0, 0.875, 1.0]",5.249999999999999,belbin,belbin-Student_num-20-instance-15-rep5-SCIP,3-5
20,16,1,SCIP,17.777271270751953,optimal,"[{347, 211, 116}, {122, 346, 134}, {138, 302, 183}, {242, 149, 255}, {249, 196, 350}, {227, 295, 213, 309, 181}]","[0.625, 1.0, 1.0, 0.75, 0.75, 0.875]",4.999999999999998,belbin,belbin-Student_num-20-instance-16-rep1-SCIP,3-5
20,16,2,SCIP,17.930660009384155,optimal,"[{347, 211, 116}, {122, 346, 134}, {138, 302, 183}, {242, 149, 255}, {249, 196, 350}, {227, 295, 213, 309, 181}]","[0.625, 1.0, 1.0, 0.75, 0.75, 0.875]",4.999999999999998,belbin,belbin-Student_num-20-instance-16-rep2-SCIP,3-5
20,16,3,SCIP,17.874682188034058,optimal,"[{347, 211, 116}, {122, 346, 134}, {138, 302, 183}, {242, 149, 255}, {249, 196, 350}, {227, 295, 213, 309, 181}]","[0.625, 1.0, 1.0, 0.75, 0.75, 0.875]",4.999999999999998,belbin,belbin-Student_num-20-instance-16-rep3-SCIP,3-5
20,16,4,SCIP,17.71414303779602,optimal,"[{347, 211, 116}, {122, 346, 134}, {138, 302, 183}, {242, 149, 255}, {249, 196, 350}, {227, 295, 213, 309, 181}]","[0.625, 1.0, 1.0, 0.75, 0.75, 0.875]",4.999999999999998,belbin,belbin-Student_num-20-instance-16-rep4-SCIP,3-5
20,16,5,SCIP,18.45491409301757,optimal,"[{347, 211, 116}, {122, 346, 134}, {138, 302, 183}, {242, 149, 255}, {249, 196, 350}, {227, 295, 213, 309, 181}]","[0.625, 1.0, 1.0, 0.75, 0.75, 0.875]",4.999999999999998,belbin,belbin-Student_num-20-instance-16-rep5-SCIP,3-5
20,17,1,SCIP,18.66921353340149,optimal,"[{356, 324, 93}, {162, 316, 101}, {116, 108, 151}, {200, 197, 302}, {265, 283, 125, 281}, {256, 249, 229, 327}]","[0.75, 0.75, 0.75, 0.75, 0.875, 0.75]",4.625,belbin,belbin-Student_num-20-instance-17-rep1-SCIP,3-5
20,17,2,SCIP,18.6442928314209,optimal,"[{356, 324, 93}, {162, 316, 101}, {116, 108, 151}, {200, 197, 302}, {265, 283, 125, 281}, {256, 249, 229, 327}]","[0.75, 0.75, 0.75, 0.75, 0.875, 0.75]",4.625,belbin,belbin-Student_num-20-instance-17-rep2-SCIP,3-5
20,17,3,SCIP,18.444416522979736,optimal,"[{356, 324, 93}, {162, 316, 101}, {116, 108, 151}, {200, 197, 302}, {265, 283, 125, 281}, {256, 249, 229, 327}]","[0.75, 0.75, 0.75, 0.75, 0.875, 0.75]",4.625,belbin,belbin-Student_num-20-instance-17-rep3-SCIP,3-5
20,17,4,SCIP,18.46389150619507,optimal,"[{356, 324, 93}, {162, 316, 101}, {116, 108, 151}, {200, 197, 302}, {265, 283, 125, 281}, {256, 249, 229, 327}]","[0.75, 0.75, 0.75, 0.75, 0.875, 0.75]",4.625,belbin,belbin-Student_num-20-instance-17-rep4-SCIP,3-5
20,17,5,SCIP,18.542871952056885,optimal,"[{356, 324, 93}, {162, 316, 101}, {116, 108, 151}, {200, 197, 302}, {265, 283, 125, 281}, {256, 249, 229, 327}]","[0.75, 0.75, 0.75, 0.75, 0.875, 0.75]",4.625,belbin,belbin-Student_num-20-instance-17-rep5-SCIP,3-5
20,18,1,SCIP,19.438976526260376,optimal,"[{337, 117, 246}, {317, 196, 133}, {320, 134, 375}, {309, 165, 287}, {88, 361, 382, 150}, {177, 154, 293, 255}]","[0.625, 1.0, 0.75, 1.0, 0.625, 0.875]",4.874999999999999,belbin,belbin-Student_num-20-instance-18-rep1-SCIP,3-5
